"model","term","estimate","std.error","statistic","p.value","stars"
"reg2","avg_score_Q28:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q28:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg2","avg_score_Q28:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q28:clusterUrban Hub - Local (Wellcome)",197.89485511038,60.4977243709203,3.27111237931956,0.00107702123873651,"**"
"reg2","avg_score_Q29:scaleUpscales",NA,NA,NA,NA,""
"reg2","avg_score_Q29:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q29:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg2","avg_score_Q29:clusterResidential - High Income (Wellcome)",-64.2286453075896,52.2720193613358,-1.22873855061161,0.219215786707958,""
"reg2","avg_score_Q29:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q29:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg2","avg_score_Q29:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q29:clusterUrban Hub - Local (Wellcome)",156.523872185407,118.967240501994,1.31568885287192,0.188326418174852,""
"reg2","avg_score_Q30:scaleUpscales",NA,NA,NA,NA,""
"reg2","avg_score_Q30:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q30:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg2","avg_score_Q30:clusterResidential - High Income (Wellcome)",-608.626151670559,57.2566198194924,-10.6297953597212,3.60678298765245e-26,"***"
"reg2","avg_score_Q30:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q30:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg2","avg_score_Q30:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg2","avg_score_Q30:clusterUrban Hub - Local (Wellcome)",-127.249247517758,56.8563295328561,-2.23808410713926,0.0252504062998674,"*"
"reg3","(Intercept)",28.7625345704314,3.8795309316053,7.41392067172662,1.38754981705851e-13,"***"
"reg3","avg_score_Q1",0.546206078651071,0.140362728863977,3.89138970916126,0.000100700545124322,"***"
"reg3","avg_score_Q2",-0.905612990350502,0.1702756047586,-5.31851284060563,1.08225975663764e-07,"***"
"reg3","avg_score_Q3",0.197545308951229,0.164183460823917,1.20319859235451,0.228944734522606,""
"reg3","avg_score_Q4",-1.33039955113812,0.176235666680438,-7.54898015933678,5.00927372954541e-14,"***"
"reg3","avg_score_Q5",0.585873602441073,0.170890844129003,3.42834986524384,0.000611155257794322,"***"
"reg3","avg_score_Q6",1.24681067879635,0.13244648517577,9.41369396961879,6.57000773877856e-21,"***"
"reg3","avg_score_Q7",-0.202023348130494,0.143828534941353,-1.40461243113455,0.16018590510027,""
"reg3","avg_score_Q8",0.259868555255696,0.173457846725735,1.49816546302797,0.134140415101114,""
"reg3","avg_score_Q9",-0.990819735451406,0.224896186256278,-4.40567602299102,1.07203067892001e-05,"***"
"reg3","avg_score_Q10",0.355940680903234,0.210806066140614,1.68847456536574,0.0913697052086158,"."
"reg3","avg_score_Q11",0.759257468641937,0.167121920945934,4.54313512161919,5.64581871797616e-06,"***"
"reg3","avg_score_Q12",-1.29227851658422,0.161185707654732,-8.01732694161905,1.27847111255127e-15,"***"
"reg3","avg_score_Q15",-0.656275551915174,0.161706186577098,-4.05844430449342,4.99989618032681e-05,"***"
"reg3","avg_score_Q16",1.53957069928634,0.188804237834282,8.15432278928852,4.2022849895034e-16,"***"
"reg3","avg_score_Q17",0.883244061375452,0.178443872454695,4.94970238666895,7.62614240717394e-07,"***"
"reg3","avg_score_Q18",-0.219139700594337,0.194775927623041,-1.12508616063916,0.260595427123519,""
"reg3","avg_score_Q19",-1.56200920757446,0.184120087969443,-8.48364360891294,2.6920812438516e-17,"***"
"reg3","avg_score_Q20",0.578262861980784,0.174885706376735,3.30651871991815,0.000949923603475403,"***"
"reg3","avg_score_Q21",0.315952338306217,0.185077618827159,1.7071342299972,0.0878464280591188,"."
"reg3","avg_score_Q22",0.422900098724571,0.173262461754107,2.44080624529477,0.0146818943564398,"*"
"reg3","avg_score_Q23",0.497573963795445,0.201998836103546,2.46325163745194,0.013794890608566,"*"
"reg3","avg_score_Q24",-1.0109593325306,0.160642226402007,-6.29323531660147,3.31845831757973e-10,"***"
"reg3","avg_score_Q25",0.979343090069516,0.199397959767406,4.91150005352061,9.26645375583802e-07,"***"
"reg3","avg_score_Q26",-0.14423941189346,0.167070714849048,-0.863343477184398,0.387981543294196,""
"reg3","avg_score_Q27",0.183275336943672,0.167714968093067,1.09277865313709,0.274532820525207,""
"reg3","avg_score_Q28",-0.687272697438247,0.144619278903295,-4.75228961622618,2.05594192975286e-06,"***"
"reg3","avg_score_Q29",-0.760944449869762,0.176772775391747,-4.30464729754584,1.69788849667146e-05,"***"
"reg3","avg_score_Q30",0.379461091980156,0.174555989497052,2.17386463262301,0.0297524487127361,"*"
"reg3","scaleUpscales",-488.103031659973,210.538110728572,-2.31835951206592,0.0204616754030403,"*"
"reg3","clusterOffice - High Income (Upscale)",6393.99323009901,1492.76432239843,4.28332398769134,1.86861831805363e-05,"***"
"reg3","clusterOffice - Local (Wellcome)",902.535613287794,178.234459163762,5.06375488512322,4.22771192303966e-07,"***"
"reg3","clusterResidential - High Income (Wellcome)",-40.2647426346271,11.1616842150781,-3.60740743589881,0.000311670477161793,"***"
"reg3","clusterResidential - Western & Top Income (Upscale)",399.519395727624,207.096709748031,1.92914409994108,0.0537578805126813,"."
"reg3","clusterTourist Border(Wellcome)",249.552838185751,10.7528958893263,23.2079656265868,2.14631889871501e-114,"***"
"reg3","clusterUrban Hub - High Income (Upscale)",633.354910955401,234.768212355599,2.6977881911716,0.00699879336179811,"**"
"reg3","clusterUrban Hub - Local (Wellcome)",67.9648201932659,11.3331711163051,5.99698173580776,2.12171175508775e-09,"***"
"reg3","avg_score_Q1:scaleUpscales",-41.7810169091197,22.3351130221076,-1.87064273495121,0.0614409873107632,"."
"reg3","avg_score_Q1:clusterOffice - High Income (Upscale)",169.475776130385,55.8335917822708,3.03537298462321,0.00241220441110219,"**"
"reg3","avg_score_Q1:clusterOffice - Local (Wellcome)",-27.1976509848792,1.57572698816058,-17.2603827879017,2.9188351792823e-65,"***"
"reg3","avg_score_Q1:clusterResidential - High Income (Wellcome)",0.0300203664428763,0.509941058144278,0.0588702673836916,0.953057309074598,""
"reg3","avg_score_Q1:clusterResidential - Western & Top Income (Upscale)",49.4918611644535,24.2204020801709,2.04339552252819,0.0410548535697016,"*"
"reg3","avg_score_Q1:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q1:clusterUrban Hub - High Income (Upscale)",32.3531561608823,20.7653840503689,1.55803312293218,0.119275674011841,""
"reg3","avg_score_Q1:clusterUrban Hub - Local (Wellcome)",-7.72840361468253,0.638931721807124,-12.0958208066801,2.59675107330567e-33,"***"
"reg3","avg_score_Q2:scaleUpscales",70.9294081741151,69.3349130765034,1.02299700146523,0.306348580278832,""
"reg3","avg_score_Q2:clusterOffice - High Income (Upscale)",-301.659527159024,184.193323349554,-1.63773323415501,0.101527342805472,""
"reg3","avg_score_Q2:clusterOffice - Local (Wellcome)",-13.7558492474192,13.4033131640754,-1.02630215969949,0.30478862009399,""
"reg3","avg_score_Q2:clusterResidential - High Income (Wellcome)",0.799088106738689,0.487871710454222,1.63790621512921,0.101491246284278,""
"reg3","avg_score_Q2:clusterResidential - Western & Top Income (Upscale)",-70.2318570090663,71.4358439885666,-0.983145898301516,0.325573427274129,""
"reg3","avg_score_Q2:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q2:clusterUrban Hub - High Income (Upscale)",-78.5825568879318,71.3036720396341,-1.10208288914282,0.270467777863984,""
"reg3","avg_score_Q2:clusterUrban Hub - Local (Wellcome)",-3.02284605713046,0.640683405240882,-4.71815881666849,2.43130083228333e-06,"***"
"reg3","avg_score_Q3:scaleUpscales",83.6248274942232,43.9020787290108,1.90480336957173,0.056851173440937,"."
"reg3","avg_score_Q3:clusterOffice - High Income (Upscale)",36.006995409224,175.086675206552,0.205652402541462,0.837069091959698,""
"reg3","avg_score_Q3:clusterOffice - Local (Wellcome)",85.9311731750743,15.4550286190033,5.56007855394161,2.80729719793747e-08,"***"
"reg3","avg_score_Q3:clusterResidential - High Income (Wellcome)",-0.479286917804972,0.475361239812557,-1.00825830476621,0.313369233286401,""
"reg3","avg_score_Q3:clusterResidential - Western & Top Income (Upscale)",-78.8392291541915,44.8474046934699,-1.75794407041063,0.0788056286787754,"."
"reg3","avg_score_Q3:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q3:clusterUrban Hub - High Income (Upscale)",-66.9862429016327,42.9457775083072,-1.55978647466972,0.118860625567453,""
"reg3","avg_score_Q3:clusterUrban Hub - Local (Wellcome)",-1.61439487781718,0.553310561197697,-2.91770118091124,0.00353869859431082,"**"
"reg3","avg_score_Q4:scaleUpscales",-95.3657954518582,82.2671579758819,-1.15922073641849,0.246410197411669,""
"reg3","avg_score_Q4:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q4:clusterOffice - Local (Wellcome)",-56.8994586327973,5.81360560128117,-9.78729252294962,1.84522134312549e-22,"***"
"reg3","avg_score_Q4:clusterResidential - High Income (Wellcome)",-2.19974189748246,0.824079053718326,-2.66933358827288,0.00761969959201312,"**"
"reg3","avg_score_Q4:clusterResidential - Western & Top Income (Upscale)",108.625941810704,79.3709223140135,1.36858610992259,0.171177533877372,""
"reg3","avg_score_Q4:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q4:clusterUrban Hub - High Income (Upscale)",104.857637088851,85.6279491294431,1.22457256252089,0.220782141679142,""
"reg3","avg_score_Q4:clusterUrban Hub - Local (Wellcome)",6.89558063584621,0.627968552007345,10.9807738202877,8.44260502580906e-28,"***"
"reg3","avg_score_Q5:scaleUpscales",-2.1230962581264,2.80858906944764,-0.755929830113575,0.449719557780044,""
"reg3","avg_score_Q5:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q5:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q5:clusterResidential - High Income (Wellcome)",-0.947500018881267,0.548300658999969,-1.72806653307583,0.0840253452610128,"."
"reg3","avg_score_Q5:clusterResidential - Western & Top Income (Upscale)",-6.99019197752145,5.56756718609103,-1.25552000431794,0.20933665922699,""
"reg3","avg_score_Q5:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q5:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q5:clusterUrban Hub - Local (Wellcome)",6.06586385043031,0.776306002186756,7.81375364011553,6.46159310096596e-15,"***"
"reg3","avg_score_Q6:scaleUpscales",-11.8883378595568,3.37690555037121,-3.52048278585997,0.000433810975481901,"***"
"reg3","avg_score_Q6:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q6:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q6:clusterResidential - High Income (Wellcome)",-1.43084018861995,0.429878313459665,-3.32847725465501,0.000878236121641845,"***"
"reg3","avg_score_Q6:clusterResidential - Western & Top Income (Upscale)",6.25333367418993,5.52669893235518,1.13147717122436,0.257897414916566,""
"reg3","avg_score_Q6:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q6:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q6:clusterUrban Hub - Local (Wellcome)",-8.42275066932062,0.598247970497043,-14.0790292398698,2.39372386125134e-44,"***"
"reg3","avg_score_Q7:scaleUpscales",-6.91122518661789,5.59353301751723,-1.23557421847231,0.216662987765252,""
"reg3","avg_score_Q7:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q7:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q7:clusterResidential - High Income (Wellcome)",-1.7201044601737,0.48065427033972,-3.57867300119472,0.000347942478292468,"***"
"reg3","avg_score_Q7:clusterResidential - Western & Top Income (Upscale)",12.126791609342,7.87594702679242,1.53972488236513,0.123677698941606,""
"reg3","avg_score_Q7:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q7:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q7:clusterUrban Hub - Local (Wellcome)",0.856642701519228,0.633758758861271,1.35168577876293,0.176524430589158,""
"reg3","avg_score_Q8:scaleUpscales",17.6010125960489,10.1296210457804,1.73757858428285,0.0823340096204577,"."
"reg3","avg_score_Q8:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q8:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q8:clusterResidential - High Income (Wellcome)",-1.30753308670003,0.541143098410074,-2.41624274714337,0.0157098790088651,"*"
"reg3","avg_score_Q8:clusterResidential - Western & Top Income (Upscale)",-6.56467458842148,11.0916845791135,-0.59185550595112,0.553968608613697,""
"reg3","avg_score_Q8:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q8:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q8:clusterUrban Hub - Local (Wellcome)",-1.2900005474595,1.04221314115941,-1.23775118208972,0.215854504910883,""
"reg3","avg_score_Q9:scaleUpscales",22.9457562312628,7.84527290991617,2.92478751150392,0.00345922015100997,"**"
"reg3","avg_score_Q9:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q9:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q9:clusterResidential - High Income (Wellcome)",0.220692603530434,0.707290889086843,0.312025231677114,0.755031683577871,""
"reg3","avg_score_Q9:clusterResidential - Western & Top Income (Upscale)",-23.4295906359406,8.31148581841133,-2.81894129976618,0.00483328060864844,"**"
"reg3","avg_score_Q9:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q9:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q9:clusterUrban Hub - Local (Wellcome)",12.8760546687656,1.02146937500236,12.6054240918733,5.35118781180848e-36,"***"
"reg3","avg_score_Q10:scaleUpscales",1.24319811586516,2.45510990718551,0.506371674940753,0.612613491508441,""
"reg3","avg_score_Q10:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q10:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q10:clusterResidential - High Income (Wellcome)",-1.12065103932538,0.519186396648507,-2.15847535020081,0.0309285816972651,"*"
"reg3","avg_score_Q10:clusterResidential - Western & Top Income (Upscale)",-21.9404062823418,7.86301030094181,-2.79033162142924,0.00528125730923089,"**"
"reg3","avg_score_Q10:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q10:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q10:clusterUrban Hub - Local (Wellcome)",-15.5407502483193,1.05951193000436,-14.6678388493986,6.35834041612322e-48,"***"
"reg3","avg_score_Q11:scaleUpscales",2.66276301169444,4.30704744257021,0.61823396356773,0.536443495192191,""
"reg3","avg_score_Q11:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q11:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q11:clusterResidential - High Income (Wellcome)",2.75204925124104,0.569693268762211,4.8307561316645,1.39235604117493e-06,"***"
"reg3","avg_score_Q11:clusterResidential - Western & Top Income (Upscale)",-3.5763097895003,8.6344160341475,-0.414192433553892,0.678747296871987,""
"reg3","avg_score_Q11:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q11:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q11:clusterUrban Hub - Local (Wellcome)",-3.46979165466482,1.02659444737307,-3.37990495033709,0.000729517430838843,"***"
"reg3","avg_score_Q12:scaleUpscales",25.7395519676655,12.9803604969519,1.98296125702438,0.0474151563559252,"*"
"reg3","avg_score_Q12:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q12:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q12:clusterResidential - High Income (Wellcome)",1.40433665022325,0.510739222634927,2.74961582738489,0.00598355006191463,"**"
"reg3","avg_score_Q12:clusterResidential - Western & Top Income (Upscale)",-23.0440906905099,12.9824700368285,-1.77501589644641,0.0759435813610773,"."
"reg3","avg_score_Q12:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q12:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q12:clusterUrban Hub - Local (Wellcome)",5.6594270827609,0.688740569338637,8.2170665337681,2.5094573023133e-16,"***"
"reg3","avg_score_Q15:scaleUpscales",8.92965350310101,5.17720083056826,1.72480338224022,0.0846120053166093,"."
"reg3","avg_score_Q15:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q15:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q15:clusterResidential - High Income (Wellcome)",0.435342419366151,0.631890170595505,0.688952668714369,0.490878448609576,""
"reg3","avg_score_Q15:clusterResidential - Western & Top Income (Upscale)",-5.47578756543347,5.43456607209693,-1.00758505698333,0.313692439192471,""
"reg3","avg_score_Q15:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q15:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q15:clusterUrban Hub - Local (Wellcome)",-4.12931573486144,0.532722121190803,-7.75135022670189,1.05339295878926e-14,"***"
"reg3","avg_score_Q16:scaleUpscales",-14.0228282509374,11.3451148132131,-1.23602347634293,0.216495963700898,""
"reg3","avg_score_Q16:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q16:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q16:clusterResidential - High Income (Wellcome)",-0.007464349128521,0.686497601755629,-0.0108730884265755,0.991325046161047,""
"reg3","avg_score_Q16:clusterResidential - Western & Top Income (Upscale)",10.8161638102988,12.5264641231293,0.863465037218885,0.387914736380231,""
"reg3","avg_score_Q16:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q16:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q16:clusterUrban Hub - Local (Wellcome)",-2.8060632371682,1.55271460384523,-1.80719832879726,0.0707790910647179,"."
"reg3","avg_score_Q17:scaleUpscales",-14.3891832209948,5.2137111964123,-2.75987347187478,0.00579910525145891,"**"
"reg3","avg_score_Q17:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q17:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q17:clusterResidential - High Income (Wellcome)",-1.17097171556333,0.726112806924585,-1.61265812198372,0.106868938724893,""
"reg3","avg_score_Q17:clusterResidential - Western & Top Income (Upscale)",8.68240910976217,6.78123710987221,1.28035769419155,0.20046654841614,""
"reg3","avg_score_Q17:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q17:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q17:clusterUrban Hub - Local (Wellcome)",-5.38927321713489,0.593417428091966,-9.08175756560301,1.40559506567504e-19,"***"
"reg3","avg_score_Q18:scaleUpscales",13.6815406874131,5.77995482182756,2.36706706352544,0.0179597684702194,"*"
"reg3","avg_score_Q18:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q18:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q18:clusterResidential - High Income (Wellcome)",-3.63383311034577,0.599284111561444,-6.06362331361958,1.40806000493128e-09,"***"
"reg3","avg_score_Q18:clusterResidential - Western & Top Income (Upscale)",-3.51638740230067,6.52191507217677,-0.539164856240152,0.589792178054563,""
"reg3","avg_score_Q18:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q18:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q18:clusterUrban Hub - Local (Wellcome)",3.51733763250403,1.13057835903042,3.111095842592,0.00187228468420791,"**"
"reg3","avg_score_Q19:scaleUpscales",-36.2612994852424,14.6100005205901,-2.48195059501461,0.0130924319858057,"*"
"reg3","avg_score_Q19:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q19:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q19:clusterResidential - High Income (Wellcome)",4.47016420168347,0.610801357557669,7.31852368429194,2.819754754388e-13,"***"
"reg3","avg_score_Q19:clusterResidential - Western & Top Income (Upscale)",36.2519298631355,15.1400766284589,2.39443503178792,0.0166750685696397,"*"
"reg3","avg_score_Q19:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q19:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q19:clusterUrban Hub - Local (Wellcome)",-6.74187444879252,0.828021749301436,-8.14214657342073,4.64245915950068e-16,"***"
"reg3","avg_score_Q20:scaleUpscales",-23.9491141043231,8.15795400898988,-2.93567652844473,0.00334025501657578,"**"
"reg3","avg_score_Q20:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q20:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q20:clusterResidential - High Income (Wellcome)",-0.565963578161915,0.639732220830702,-0.8846882488223,0.376358589682054,""
"reg3","avg_score_Q20:clusterResidential - Western & Top Income (Upscale)",8.59829938917532,19.4647786209256,0.44173630518108,0.658695210585455,""
"reg3","avg_score_Q20:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q20:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q20:clusterUrban Hub - Local (Wellcome)",6.829560812825,0.991723523611229,6.88655724123198,6.27049866973653e-12,"***"
"reg3","avg_score_Q21:scaleUpscales",12.1682782011434,5.8349061829073,2.085428251921,0.0370706324027137,"*"
"reg3","avg_score_Q21:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q21:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q21:clusterResidential - High Income (Wellcome)",0.745542394168799,0.63505570457624,1.17397952462499,0.240447646197942,""
"reg3","avg_score_Q21:clusterResidential - Western & Top Income (Upscale)",-4.93648069413353,12.8500014638676,-0.384161877958864,0.700871449030095,""
"reg3","avg_score_Q21:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q21:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q21:clusterUrban Hub - Local (Wellcome)",-1.95859790644148,0.779503661530218,-2.5126218170632,0.0120085726421369,"*"
"reg3","avg_score_Q22:scaleUpscales",-2.63641426088212,1.29971436313301,-2.02845666376029,0.0425556851967031,"*"
"reg3","avg_score_Q22:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q22:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q22:clusterResidential - High Income (Wellcome)",2.29265183518613,0.612298503338341,3.74433682703168,0.000182484816748739,"***"
"reg3","avg_score_Q22:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q22:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q22:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q22:clusterUrban Hub - Local (Wellcome)",-2.98135614967929,0.652402248932077,-4.56981280269879,4.97479901381657e-06,"***"
"reg3","avg_score_Q23:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q23:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q23:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q23:clusterResidential - High Income (Wellcome)",0.2210286395006,0.562129359565469,0.393198888724576,0.694185907757781,""
"reg3","avg_score_Q23:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q23:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q23:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q23:clusterUrban Hub - Local (Wellcome)",14.2623418381769,1.44271524600244,9.88576358203449,7.03975945031414e-23,"***"
"reg3","avg_score_Q24:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q24:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q24:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q24:clusterResidential - High Income (Wellcome)",3.45121810380143,0.632388906336084,5.45742986510784,5.01511473939359e-08,"***"
"reg3","avg_score_Q24:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q24:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q24:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q24:clusterUrban Hub - Local (Wellcome)",-1.19148348262335,0.80908957391529,-1.47262246484972,0.140902866231159,""
"reg3","avg_score_Q25:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q25:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q25:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q25:clusterResidential - High Income (Wellcome)",-0.0984045817949221,0.547879978484995,-0.179609742387433,0.857464737486482,""
"reg3","avg_score_Q25:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q25:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q25:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q25:clusterUrban Hub - Local (Wellcome)",-7.52645024941178,0.879425481963411,-8.55837180497452,1.42243976203412e-17,"***"
"reg3","avg_score_Q26:scaleUpscales",NA,NA,NA,NA,""
"reg3","avg_score_Q26:clusterOffice - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q26:clusterOffice - Local (Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q26:clusterResidential - High Income (Wellcome)",-0.666503506297284,0.526849845063018,-1.26507298529729,0.205892000569516,""
"reg3","avg_score_Q26:clusterResidential - Western & Top Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q26:clusterTourist Border(Wellcome)",NA,NA,NA,NA,""
"reg3","avg_score_Q26:clusterUrban Hub - High Income (Upscale)",NA,NA,NA,NA,""
"reg3","avg_score_Q26:clusterUrban Hub - Local (Wellcome)",-7.39984467460523,1.23563979364768,-5.98867462236746,2.23230338312149e-09,"***"
